timestamp,1d5fu.wam,1hhi.wam,1okqy.wam,23.vm.wam,2frba.wam,2tmay.wam,35kos.c.wam,3xasq.wam,51.ea.wam,5flre.wam,5j1xs.wam,5ojx.wam,advobrovivek,afkow.c.wam,afyfc.wam,aqnr2.wam,bd2si.wam,bg5t.wam,bpufw.wam,byxxo.wam,cakhm.wam,callmetrader,cckxa.wam,chfaa.c.wam,colonyonmars,db1rc.wam,dvth4.wam,eu5b.wam,f.haq.wam,f3ira.wam,fy5b2.wam,gamerscorner,grdx2.wam,gwvcg.wam,gx1ec.wam,h2rbi.wam,h4tb.wam,ilgvg.wam,izngs.wam,jnfba.wam,jpistheway2b,juicymeloon3,k1kaw.wam,kbcrc.wam,knxwm.wam,krakenslappu,lagh2.wam,m2txc.wam,mango1anchor,mcwra.wam,merqy.wam,mfacc5432111,n5f4u.c.wam,nrqk2.c.wam,o3.qy.wam,owfqy.wam,p34r.wam,palb.wam,pdzmitryblr1,pfbqw.wam,pfjr.wam,pyprg.wam,qm3r2.wam,qz5vu.wam,r2t.e.wam,rde12.c.wam,rjvbg.wam,rm2.k.wam,rp5qy.wam,rwjb4.wam,sc3ha.wam,ss4uk.wam,sxyqy.wam,tevhtftdbnde,thefoxslayer,tuyt.wam,uizem.wam,vacationless,vr2ng.c.wam,wdqbc.wam,wirawantegar,wzbvk.wam,xoehi.wam,xwfaw.wam,yyfr2.wam,zuqgg.wam,zzeba.wam
2025-11-10 22:00:18,0.1871,0.7485,1.5624,0.014,0.0094,0.0468,1.2911,0.2854,0.2292,0.0327,25.8362,5.9176,0.1871,1.0993,0.4865,0.0047,1.2163,2.1799,0.1778,1.3426,0.0374,0.7952,0.0047,1.7262,1.5297,0.6175,0.014,2.5962,0.0047,0.0795,0.0094,0.1029,0.014,0.0374,0.0047,2.6477,1.6841,0.0047,0.3181,0.1123,0.3462,1.3566,0.0281,2.7553,0.4117,1.2256,1.0432,1.4735,1.1601,0.0748,1.5765,2.8956,1.0479,0.5473,0.2058,1.4595,1.8384,0.014,2.0255,0.9824,0.0047,0.1216,0.6689,0.0421,0.1076,1.4221,8.6869,0.0047,0.0094,4.4768,0.0608,0.014,0.0047,0.0187,1.6139,0.0094,0.0374,0.3415,1.787,1.2022,0.014,1.5624,0.0281,0.0047,0.014,0.0702,0.0094
2025-11-10 23:00:40,0.1877,0.746,1.5624,0.0141,0.0094,0.0469,1.2903,0.2862,0.2299,0.0328,25.8293,5.9166,0.1877,1.0979,0.4833,0.0047,1.2152,2.1771,0.1783,1.3419,0.0375,0.7929,0.0047,1.7266,1.5296,0.6193,0.0141,2.5994,0.0047,0.0798,0.0094,0.1032,0.0141,0.0375,0.0047,2.651,1.6844,0.0047,0.3144,0.1126,0.3472,1.356,0.0282,2.7542,0.4129,1.2246,1.0416,1.4733,1.1589,0.0751,1.5765,2.8949,1.051,0.549,0.2018,1.4592,1.8393,0.0141,2.0269,0.9853,0.0047,0.122,0.671,0.0422,0.1079,1.4217,8.7036,0.0047,0.0094,4.4761,0.061,0.0141,0.0047,0.0188,1.614,0.0094,0.0375,0.3425,1.7876,1.2011,0.0141,1.5624,0.0282,0.0047,0.0094,0.0657,0.0094
2025-11-11 00:00:57,0.1845,0.7476,1.5615,0.0142,0.0095,0.0473,1.2918,0.2839,0.2319,0.0331,25.8269,5.9149,0.1845,1.0978,0.4827,0.0047,1.2161,2.1767,0.1798,1.3439,0.0379,0.795,0.0047,1.7224,1.5284,0.6152,0.0142,2.5978,0.0047,0.0757,0.0095,0.1041,0.0142,0.0379,0.0047,2.6499,1.6846,0.0047,0.317,0.1136,0.3454,1.3533,0.0284,2.754,0.4117,1.2256,1.0458,1.4764,1.1593,0.071,1.5757,2.8959,1.0505,0.5489,0.2035,1.4574,1.8407,0.0142,2.0253,0.9842,0.0047,0.123,0.6719,0.0426,0.1088,1.4243,8.7115,0.0047,0.0095,4.4764,0.0615,0.0142,0.0047,0.0189,1.6136,0.0095,0.0379,0.3407,1.7887,1.2019,0.0142,1.5615,0.0284,0.0047,0.0095,0.0662,0.0095
2025-11-11 01:00:17,0.1858,0.7478,1.5623,0.0143,0.0095,0.0476,1.2908,0.2858,0.2286,0.0333,25.8252,5.9157,0.1858,1.1003,0.4858,0.0048,1.2193,2.1767,0.1762,1.3432,0.0381,0.7954,0.0048,1.7242,1.5289,0.6192,0.0143,2.5959,0.0048,0.0762,0.0095,0.1048,0.0143,0.0381,0.0048,2.6482,1.6861,0.0048,0.3144,0.1143,0.3477,1.3575,0.0286,2.753,0.4096,1.2289,1.0431,1.4765,1.1622,0.0714,1.5766,2.8959,1.0479,0.5477,0.2048,1.4575,1.8385,0.0143,2.0243,0.9812,0.0048,0.1238,0.6716,0.0429,0.1048,1.4241,8.7068,0.0048,0.0095,4.4725,0.0619,0.0143,0.0048,0.0191,1.6147,0.0095,0.0381,0.3429,1.7861,1.2003,0.0143,1.5623,0.0286,0.0048,0.0095,0.0667,0.0095
2025-11-11 02:01:17,0.189,0.7465,1.5592,0.0142,0.0094,0.0472,1.2899,0.2835,0.2315,0.0331,25.8304,5.9154,0.1843,1.1009,0.4867,0.0047,1.219,2.1781,0.1795,1.3418,0.0378,0.7938,0.0047,1.7245,1.5308,0.6189,0.0142,2.5986,0.0047,0.0803,0.0094,0.1039,0.0142,0.0378,0.0047,2.6506,1.682,0.0047,0.3166,0.1134,0.3496,1.356,0.0283,2.7545,0.4111,1.2284,1.0442,1.4741,1.1623,0.0709,1.5734,2.8963,1.0489,0.5481,0.2032,1.4552,1.8379,0.0142,2.0222,0.9828,0.0047,0.1228,0.6709,0.0425,0.1087,1.4222,8.7078,0.0047,0.0094,4.4744,0.0614,0.0142,0.0047,0.0189,1.6159,0.0094,0.0378,0.3402,1.786,1.2001,0.0142,1.5592,0.0283,0.0047,0.0094,0.0661,0.0094
2025-11-11 03:00:20,0.186,0.7488,1.5581,0.014,0.0093,0.0465,1.293,0.2837,0.2325,0.0326,25.8314,5.916,0.186,1.0976,0.4837,0.0047,1.2185,2.1766,0.1767,1.3441,0.0419,0.7953,0.0047,1.7255,1.5302,0.6186,0.014,2.5952,0.0047,0.0791,0.0093,0.1023,0.014,0.0372,0.0047,2.6464,1.6836,0.0047,0.3163,0.1116,0.3488,1.3534,0.0279,2.7534,0.4093,1.2278,1.0418,1.4744,1.1581,0.0744,1.5767,2.8975,1.0511,0.5488,0.2046,1.4557,1.8418,0.014,2.0232,0.9813,0.0047,0.1209,0.6697,0.0419,0.107,1.4232,8.7112,0.0047,0.0093,4.4742,0.0605,0.014,0.0047,0.0186,1.6139,0.0093,0.0372,0.3442,1.786,1.1999,0.014,1.5627,0.0279,0.0047,0.014,0.0698,0.0093
2025-11-11 04:00:13,0.1861,0.7492,1.5589,0.014,0.0093,0.0465,1.289,0.2839,0.2327,0.0326,25.8318,5.9147,0.1861,1.0982,0.484,0.0047,1.2192,2.1779,0.1768,1.3449,0.0419,0.7958,0.0047,1.7265,1.5264,0.6189,0.014,2.5967,0.0047,0.0791,0.0093,0.1024,0.014,0.0372,0.0047,2.6479,1.6846,0.0047,0.3164,0.1117,0.349,1.3542,0.0279,2.7549,0.4095,1.2285,1.0424,1.4752,1.1587,0.0745,1.5729,2.8945,1.047,0.5491,0.2048,1.4566,1.8428,0.014,2.0243,0.9819,0.0047,0.121,0.6701,0.0419,0.107,1.424,8.7161,0.0047,0.0093,4.4721,0.0605,0.014,0.0047,0.0186,1.6148,0.0093,0.0372,0.3397,1.787,1.2006,0.014,1.5589,0.0279,0.0047,0.014,0.0698,0.0093
2025-11-11 05:00:14,0.187,0.7482,1.5618,0.014,0.0094,0.0468,1.2906,0.2852,0.2291,0.0327,25.8218,5.9154,0.187,1.0989,0.4863,0.0047,1.2158,2.1791,0.1777,1.3421,0.0374,0.7949,0.0047,1.7255,1.5291,0.6173,0.014,2.5953,0.0047,0.0795,0.0094,0.1029,0.014,0.0374,0.0047,2.6467,1.6834,0.0047,0.3133,0.1122,0.346,1.3561,0.0281,2.7543,0.4115,1.2252,1.0428,1.473,1.1597,0.0748,1.5759,2.8946,1.0475,0.5471,0.2058,1.459,1.8424,0.014,2.0248,0.982,0.0047,0.1216,0.6687,0.0421,0.1076,1.4216,8.7257,0.0047,0.0094,4.4751,0.0608,0.014,0.0047,0.0187,1.6133,0.0094,0.0374,0.3414,1.7863,1.2018,0.014,1.5618,0.0281,0.0047,0.014,0.0701,0.0094
2025-11-11 06:00:11,0.1933,0.7781,1.6191,0.0145,0.0097,0.0483,1.3387,0.2948,0.2417,0.0338,26.8088,6.1379,0.1933,1.1406,0.5026,0.0048,1.2614,2.2619,0.1837,1.3967,0.0435,0.8264,0.0048,1.7882,1.5852,0.6428,0.0145,2.6968,0.0048,0.0822,0.0097,0.1063,0.0145,0.0387,0.0048,2.75,1.7496,0.0048,0.3286,0.116,0.3576,1.4064,0.029,2.8611,0.4253,1.2711,1.0826,1.5321,1.2034,0.0773,1.6336,3.0061,1.0874,0.5703,0.2127,1.5127,1.9042,0.0145,2.1024,1.0198,0.0048,0.1257,0.696,0.0435,0.1112,1.4789,5.2583,0.0048,0.0,4.6445,0.0628,0.0145,0.0048,0.0193,1.6771,0.0097,0.0387,0.3528,1.8559,1.2469,0.0145,1.6191,0.029,0.0048,0.0145,0.0725,0.0097
2025-11-11 07:00:14,0.1945,0.7779,1.6191,0.0146,0.0097,0.0486,1.342,0.2966,0.2382,0.034,26.8099,6.1409,0.1945,1.1426,0.5057,0.0049,1.2642,2.2609,0.1848,1.3954,0.0389,0.8266,0.0049,1.7893,1.5851,0.6418,0.0146,2.6936,0.0049,0.0827,0.0097,0.107,0.0146,0.0389,0.0049,2.7471,1.7455,0.0049,0.3258,0.1167,0.3598,1.4052,0.0292,2.8589,0.4279,1.2739,1.0843,1.5316,1.2058,0.0778,1.6337,3.0048,1.0891,0.5689,0.2091,1.5121,1.906,0.0146,2.1005,1.0211,0.0049,0.1264,0.6953,0.0438,0.1118,1.4781,5.2609,0.0049,0.0,4.6434,0.0632,0.0146,0.0049,0.0194,1.6726,0.0097,0.0389,0.3549,1.8525,1.2447,0.0146,1.6191,0.0292,0.0049,0.0146,0.0729,0.0097
2025-11-11 08:00:11,0.1924,0.7744,1.6209,0.0144,0.0096,0.0481,1.3419,0.2934,0.2405,0.0337,26.8145,6.1421,0.1924,1.1399,0.505,0.0048,1.265,2.2606,0.1876,1.3948,0.0433,0.8225,0.0048,1.7892,1.5872,0.6397,0.0144,2.6935,0.0048,0.0818,0.0096,0.1058,0.0144,0.0385,0.0048,2.7512,1.7459,0.0048,0.3271,0.1154,0.3607,1.4093,0.0289,2.857,0.4281,1.2746,1.0822,1.5295,1.2024,0.077,1.6353,3.0061,1.087,0.5676,0.2116,1.5103,1.9047,0.0144,2.1019,1.0197,0.0048,0.1251,0.6974,0.0433,0.1106,1.4766,5.2619,0.0048,0.0,4.6462,0.0625,0.0144,0.0048,0.0192,1.6738,0.0096,0.0385,0.3559,1.8566,1.2457,0.0144,1.6209,0.0289,0.0048,0.0144,0.0721,0.0096
2025-11-11 09:00:11,0.1929,0.7765,1.6188,0.0141,0.0094,0.0471,1.3412,0.2965,0.24,0.0329,26.8141,6.1412,0.1929,1.1435,0.5035,0.0047,1.2659,2.2635,0.1835,1.3929,0.0424,0.8235,0.0047,1.7882,1.5859,0.64,0.0141,2.6965,0.0047,0.08,0.0094,0.1082,0.0141,0.0424,0.0047,2.7482,1.7506,0.0047,0.3294,0.1176,0.3576,1.4071,0.0282,2.8612,0.4282,1.2753,1.0824,1.5294,1.2047,0.0753,1.6329,3.0071,1.0871,0.5694,0.2118,1.5106,1.9059,0.0141,2.1035,1.0212,0.0047,0.1271,0.6965,0.0424,0.1129,1.4776,5.2565,0.0047,0.0,4.6447,0.0612,0.0141,0.0047,0.0188,1.6753,0.0094,0.0376,0.3529,1.8541,1.2471,0.0141,1.6188,0.0282,0.0047,0.0141,0.0706,0.0094
2025-11-11 10:00:15,0.1938,0.7753,1.6198,0.0138,0.0092,0.0508,1.3383,0.2953,0.24,0.0323,26.8159,6.1421,0.1938,1.1398,0.503,0.0046,1.2644,2.2612,0.1846,1.3936,0.0415,0.8214,0.0046,1.7905,1.5874,0.6414,0.0185,2.695,0.0046,0.0831,0.0092,0.1061,0.0138,0.0415,0.0046,2.7503,1.749,0.0046,0.3276,0.1154,0.3599,1.4075,0.0277,2.8611,0.4292,1.2737,1.0844,1.5321,1.2044,0.0738,1.6336,3.0088,1.0891,0.5676,0.2123,1.5136,1.9012,0.0138,2.1043,1.0198,0.0046,0.1246,0.6968,0.0415,0.1108,1.4767,5.2561,0.0046,0.0,4.647,0.0646,0.0138,0.0046,0.0185,1.6751,0.0092,0.0369,0.3553,1.8551,1.246,0.0138,1.6198,0.0277,0.0046,0.0138,0.0692,0.0092
2025-11-11 11:00:12,0.1932,0.7775,1.6195,0.0138,0.0092,0.0506,1.3389,0.2945,0.2392,0.0322,26.8139,6.1422,0.1932,1.141,0.5015,0.0046,1.2652,2.2636,0.184,1.3941,0.0414,0.8236,0.0046,1.7897,1.5873,0.6395,0.0184,2.6961,0.0046,0.0828,0.0092,0.1058,0.0138,0.0414,0.0046,2.7513,1.7483,0.0046,0.3267,0.115,0.3589,1.4079,0.0276,2.8617,0.4279,1.2744,1.0858,1.5321,1.2054,0.0782,1.6333,3.0044,1.0904,0.5705,0.2116,1.5137,1.9002,0.0138,2.1026,1.0214,0.0046,0.1242,0.6947,0.0414,0.1104,1.4769,5.2588,0.0046,0.0,4.6469,0.0644,0.0138,0.0046,0.0184,1.6747,0.0092,0.0368,0.3543,1.8542,1.2468,0.0138,1.6195,0.0276,0.0046,0.0138,0.069,0.0092
2025-11-11 12:00:11,0.1948,0.7747,1.6189,0.0139,0.0093,0.051,1.3406,0.2969,0.2412,0.0325,26.8114,6.1416,0.1948,1.1411,0.5056,0.0046,1.2617,2.259,0.1855,1.3962,0.0417,0.8257,0.0046,1.7905,1.5864,0.6401,0.0186,2.6951,0.0046,0.0789,0.0093,0.1067,0.0139,0.0417,0.0046,2.7507,1.7488,0.0046,0.3293,0.116,0.3572,1.4055,0.0278,2.8574,0.4268,1.2756,1.0854,1.5308,1.206,0.0742,1.6328,3.0058,1.0901,0.5706,0.2134,1.5122,1.9018,0.0139,2.1013,1.0205,0.0046,0.1252,0.6958,0.0417,0.1113,1.4797,5.2556,0.0046,0.0,4.6433,0.0649,0.0139,0.0046,0.0186,1.6746,0.0093,0.0371,0.3572,1.8555,1.2478,0.0139,1.6189,0.0278,0.0046,0.0139,0.0696,0.0093
2025-11-11 13:01:09,0.1957,0.7782,1.6184,0.0143,0.0095,0.0477,1.3415,0.296,0.2387,0.0334,26.8166,6.1396,0.191,1.141,0.5013,0.0048,1.2652,2.263,0.1862,1.3941,0.043,0.8212,0.0048,1.7903,1.585,0.6397,0.0143,2.6974,0.0048,0.0812,0.0095,0.105,0.0143,0.0382,0.0048,2.7499,1.7474,0.0048,0.3294,0.1194,0.3581,1.4084,0.0286,2.8597,0.4297,1.2747,1.0837,1.5325,1.2031,0.0764,1.6328,3.0077,1.0885,0.5681,0.2101,1.5134,1.9001,0.0143,2.1006,1.0217,0.0048,0.1241,0.697,0.043,0.1098,1.48,5.2564,0.0048,0.0,4.6453,0.0621,0.0143,0.0048,0.0191,1.6757,0.0095,0.0382,0.3533,1.8572,1.2461,0.0143,1.6184,0.0286,0.0048,0.0143,0.0716,0.0095
2025-11-11 14:01:04,0.1848,0.7488,1.5592,0.0142,0.0095,0.0474,1.289,0.2843,0.2322,0.0332,25.8282,5.9144,0.1848,1.0995,0.4834,0.0047,1.218,2.18,0.1801,1.3459,0.0379,0.7962,0.0047,1.725,1.5307,0.6161,0.0142,2.597,0.0047,0.0758,0.0095,0.1043,0.0142,0.0379,0.0047,2.6492,1.6824,0.0047,0.3175,0.1137,0.3507,1.3554,0.0284,2.7534,0.4123,1.2274,1.0426,1.4739,1.1611,0.0711,1.5734,2.8956,1.0473,0.545,0.2038,1.4549,1.8435,0.0142,2.0236,0.981,0.0047,0.1232,0.6682,0.0427,0.1043,1.4217,8.7294,0.0047,0.0095,4.4737,0.0616,0.0142,0.0047,0.019,1.6113,0.0095,0.0379,0.3412,1.7866,1.199,0.0142,1.5592,0.0284,0.0047,0.0095,0.0663,0.0095
2025-11-11 15:01:28,0.189,0.7467,1.5596,0.0142,0.0095,0.0473,1.2902,0.2836,0.2316,0.0331,25.8235,5.9124,0.1843,1.1012,0.4868,0.0047,1.2146,2.1787,0.1796,1.3422,0.0378,0.7987,0.0047,1.725,1.5265,0.6191,0.0142,2.5946,0.0047,0.0803,0.0095,0.104,0.0142,0.0378,0.0047,2.6466,1.6825,0.0047,0.3167,0.1134,0.3497,1.3564,0.0284,2.7553,0.4112,1.2241,1.0445,1.4745,1.1579,0.0709,1.5738,2.8971,1.0492,0.5482,0.2032,1.4556,1.8432,0.0142,2.0228,0.983,0.0047,0.1229,0.6711,0.0425,0.1087,1.4226,8.7291,0.0047,0.0095,4.4709,0.0614,0.0142,0.0047,0.0189,1.6116,0.0095,0.0378,0.3403,1.7865,1.2004,0.0142,1.5596,0.0284,0.0047,0.0095,0.0662,0.0095
2025-11-11 16:00:24,0.1883,0.7483,1.5626,0.0141,0.0094,0.0471,1.2896,0.2824,0.2306,0.0329,25.8342,5.9161,0.1836,1.1013,0.4848,0.0047,1.219,2.1791,0.1788,1.3461,0.0377,0.7954,0.0047,1.7226,1.5296,0.6166,0.0141,2.598,0.0047,0.08,0.0094,0.1035,0.0141,0.0377,0.0047,2.6498,1.6849,0.0047,0.3153,0.113,0.3483,1.3555,0.0282,2.7533,0.4095,1.2284,1.0449,1.4731,1.1625,0.0753,1.5767,2.8945,1.0496,0.546,0.2024,1.459,1.8356,0.0141,2.0238,0.9837,0.0047,0.1224,0.673,0.0424,0.1083,1.4214,8.693,0.0047,0.0094,4.4759,0.0612,0.0141,0.0047,0.0188,1.6143,0.0094,0.0377,0.3436,1.7885,1.2002,0.0141,1.5626,0.0282,0.0047,0.0094,0.0659,0.0094
2025-11-11 17:00:26,0.1884,0.749,1.5624,0.0138,0.0092,0.046,1.2913,0.2849,0.2298,0.0322,25.8352,5.9143,0.1838,1.0983,0.4871,0.0046,1.2178,2.1782,0.1792,1.3419,0.0414,0.795,0.0046,1.7233,1.5303,0.6158,0.0138,2.5964,0.0046,0.0781,0.0092,0.1011,0.0138,0.0368,0.0046,2.6469,1.6865,0.0046,0.3171,0.1149,0.3492,1.3556,0.0276,2.7572,0.4136,1.227,1.0432,1.4751,1.1626,0.0735,1.5762,2.8951,1.0477,0.5468,0.2022,1.4567,1.8382,0.0138,2.0266,0.9834,0.0046,0.1195,0.6709,0.0414,0.1057,1.4246,8.7036,0.0046,0.0092,4.4759,0.0597,0.0138,0.0046,0.0184,1.613,0.0092,0.0368,0.3401,1.7876,1.1994,0.0138,1.5624,0.0276,0.0046,0.0138,0.0689,0.0092
2025-11-11 18:00:35,0.185,0.7491,1.5583,0.0139,0.0092,0.0462,1.2901,0.2867,0.2312,0.0324,25.83,5.9142,0.185,1.1005,0.4855,0.0046,1.2161,2.1779,0.1803,1.3456,0.0416,0.7953,0.0046,1.7248,1.5306,0.615,0.0139,2.5987,0.0046,0.0786,0.0092,0.1017,0.0139,0.037,0.0046,2.6496,1.6832,0.0046,0.3144,0.111,0.3468,1.3549,0.0277,2.7559,0.4115,1.2254,1.045,1.4751,1.1606,0.074,1.5722,2.8947,1.0497,0.5456,0.2035,1.4566,1.845,0.0139,2.0253,0.9849,0.0046,0.1202,0.6705,0.0416,0.1064,1.4242,8.721,0.0046,0.0092,4.4715,0.0601,0.0139,0.0046,0.0185,1.6138,0.0092,0.037,0.3422,1.7849,1.1976,0.0139,1.5583,0.0277,0.0046,0.0139,0.0694,0.0092
2025-11-11 19:00:20,0.1869,0.7476,1.5607,0.014,0.0093,0.0467,1.2897,0.285,0.229,0.0327,25.8259,5.9156,0.1869,1.0981,0.486,0.0047,1.2149,2.1775,0.1776,1.3457,0.0374,0.7944,0.0047,1.7242,1.528,0.6168,0.014,2.598,0.0047,0.0794,0.0093,0.1028,0.014,0.0374,0.0047,2.6494,1.6822,0.0047,0.3177,0.1121,0.3505,1.3551,0.028,2.7522,0.4112,1.2242,1.042,1.4766,1.1588,0.0748,1.5747,2.8971,1.0467,0.5467,0.2056,1.4579,1.841,0.014,2.0233,0.9813,0.0047,0.1215,0.6729,0.0421,0.1075,1.4252,8.7239,0.0047,0.0093,4.4718,0.0607,0.014,0.0047,0.0187,1.6121,0.0093,0.0374,0.3411,1.785,1.2009,0.014,1.5607,0.028,0.0047,0.014,0.0701,0.0093
2025-11-11 20:00:37,0.188,0.7474,1.5606,0.0141,0.0094,0.047,1.2927,0.2867,0.2303,0.0329,25.8297,5.9133,0.1833,1.0999,0.4842,0.0047,1.2174,2.1764,0.1786,1.3444,0.0376,0.7944,0.0047,1.7251,1.5277,0.6158,0.0141,2.5947,0.0047,0.0799,0.0094,0.1034,0.0141,0.0376,0.0047,2.6464,1.6828,0.0047,0.3149,0.1128,0.3478,1.3538,0.0282,2.7545,0.4137,1.2268,1.0435,1.476,1.161,0.0752,1.5747,2.8956,1.0482,0.5453,0.2021,1.4572,1.8426,0.0141,2.0259,0.9824,0.0047,0.1222,0.6722,0.0423,0.1081,1.4243,8.7196,0.0047,0.0094,4.4749,0.0611,0.0141,0.0047,0.0188,1.6123,0.0094,0.0376,0.3431,1.7862,1.1986,0.0141,1.5606,0.0282,0.0047,0.0094,0.0658,0.0094
2025-11-11 21:00:18,0.1851,0.7496,1.5593,0.0139,0.0093,0.0463,1.2909,0.2869,0.2314,0.0324,25.8375,5.918,0.1851,1.1012,0.4858,0.0046,1.2169,2.1793,0.1805,1.3418,0.0416,0.7959,0.0046,1.7259,1.5269,0.6154,0.0139,2.5958,0.0046,0.0787,0.0093,0.1018,0.0139,0.037,0.0046,2.6513,1.6842,0.0046,0.3146,0.111,0.347,1.3557,0.0278,2.7531,0.4118,1.2262,1.0457,1.476,1.1614,0.074,1.5732,2.8965,1.0503,0.546,0.2036,1.4575,1.8369,0.0139,2.0267,0.9856,0.0046,0.1203,0.6709,0.0416,0.1064,1.4251,8.6989,0.0046,0.0093,4.4744,0.0602,0.0139,0.0046,0.0185,1.6148,0.0093,0.037,0.3424,1.786,1.1984,0.0139,1.5593,0.0278,0.0046,0.0139,0.0694,0.0093
